Source,Target,Weight
gabbia,nascosto,1
nascosto,picchiettato,1
nascosto,rosso,1
giallo,nascosto,1
nascosto,pagina,1
nascosto,triste,1
invisibile,nascosto,1
nascosto,vivente,2
attimo,nascosto,1
nascosto,rapido,1
figura,nascosto,1
nascosto,secondo,2
infelice,nascosto,1
felice,vita,1
felice,strada,1
felice,mano,1
felice,parapetto,1
felice,mattina,1
brutto,felice,1
felice,momento,2
colonna,felice,1
davanti,felice,1
felice,vuoto,1
bettola,felice,1
felice,testa,1
chino,felice,1
felice,sguardo,1
felice,torvo,1
dentro,felice,1
casa,felice,1
estate,felice,1
felice,finestra,2
felice,rintronano,1
felice,rotto,1
felice,pezzo,1
alto,felice,1
felice,giovane,1
felice,pergola,1
contento,felice,1
buono,felice,1
felice,pizzo,1
bianco,felice,1
felice,grande,1
dama,felice,1
felice,ultimo,1
felice,siepe,1
felice,ostacolo,1
felice,vedere,1
felice,gabbia,1
felice,picchiettato,1
felice,rosso,1
felice,giallo,1
felice,pagina,1
felice,triste,1
felice,invisibile,1
felice,vivente,1
attimo,felice,1
felice,punto,1
felice,nuovo,1
felice,rapido,1
felice,figura,1
felice,secondo,1
felice,infelice,1
strada,vita,1
mano,vita,1
parapetto,vita,1
mattina,vita,1
brutto,vita,1
momento,vita,1
colonna,vita,1
davanti,vita,1
vita,vuoto,1
bettola,vita,1
testa,vita,1
chino,vita,1
sguardo,vita,1
torvo,vita,1
dentro,vita,1
casa,vita,1
estate,vita,1
finestra,vita,1
rintronano,vita,1
rotto,vita,1
pezzo,vita,1
alto,vita,1
giovane,vita,1
pergola,vita,1
contento,vita,1
buono,vita,1
pizzo,vita,1
bianco,vita,1
grande,vita,1
dama,vita,1
ultimo,vita,1
siepe,vita,1
ostacolo,vita,1
vedere,vita,1
gabbia,vita,1
picchiettato,vita,1
rosso,vita,1
giallo,vita,1
pagina,vita,1
triste,vita,1
invisibile,vita,1
vita,vivente,1
attimo,vita,1
punto,vita,1
nuovo,vita,1
rapido,vita,1
figura,vita,1
secondo,vita,1
infelice,vita,1
mano,strada,1
parapetto,strada,1
mattina,strada,1
brutto,strada,1
momento,strada,1
colonna,strada,1
davanti,strada,1
strada,vuoto,1
bettola,strada,1
strada,testa,1
chino,strada,1
sguardo,strada,1
strada,torvo,1
dentro,strada,1
casa,strada,1
estate,strada,1
finestra,strada,1
rintronano,strada,1
rotto,strada,1
pezzo,strada,1
alto,strada,1
giovane,strada,1
pergola,strada,1
contento,strada,1
buono,strada,1
pizzo,strada,1
bianco,strada,1
grande,strada,1
dama,strada,1
strada,ultimo,1
siepe,strada,1
ostacolo,strada,1
strada,vedere,1
gabbia,strada,1
picchiettato,strada,1
rosso,strada,1
giallo,strada,1
pagina,strada,1
strada,triste,1
invisibile,strada,1
strada,vivente,1
attimo,strada,1
punto,strada,1
nuovo,strada,1
rapido,strada,1
figura,strada,1
secondo,strada,1
infelice,strada,1
mano,parapetto,1
mano,mattina,1
brutto,mano,1
mano,momento,1
colonna,mano,1
davanti,mano,1
mano,vuoto,1
bettola,mano,1
mano,testa,1
chino,mano,1
mano,sguardo,1
mano,torvo,1
dentro,mano,1
casa,mano,1
estate,mano,1
finestra,mano,1
mano,rintronano,1
mano,rotto,1
mano,pezzo,1
alto,mano,1
giovane,mano,1
mano,pergola,1
contento,mano,1
buono,mano,1
mano,pizzo,1
bianco,mano,1
grande,mano,1
dama,mano,1
mano,ultimo,1
mano,siepe,1
mano,ostacolo,1
mano,vedere,1
gabbia,mano,1
mano,picchiettato,1
mano,rosso,1
giallo,mano,1
mano,pagina,1
mano,triste,1
invisibile,mano,1
mano,vivente,1
attimo,mano,1
mano,punto,1
mano,nuovo,1
mano,rapido,1
figura,mano,1
mano,secondo,1
infelice,mano,1
mattina,parapetto,1
brutto,parapetto,1
momento,parapetto,1
colonna,parapetto,1
davanti,parapetto,1
parapetto,vuoto,1
bettola,parapetto,1
parapetto,testa,1
chino,parapetto,1
parapetto,sguardo,1
parapetto,torvo,1
dentro,parapetto,1
casa,parapetto,1
estate,parapetto,1
finestra,parapetto,1
parapetto,rintronano,1
parapetto,rotto,1
parapetto,pezzo,1
alto,parapetto,1
giovane,parapetto,1
parapetto,pergola,1
contento,parapetto,1
buono,parapetto,1
parapetto,pizzo,1
bianco,parapetto,1
grande,parapetto,1
dama,parapetto,1
parapetto,ultimo,1
parapetto,siepe,1
ostacolo,parapetto,1
parapetto,vedere,1
gabbia,parapetto,1
parapetto,picchiettato,1
parapetto,rosso,1
giallo,parapetto,1
pagina,parapetto,1
parapetto,triste,1
invisibile,parapetto,1
parapetto,vivente,1
attimo,parapetto,1
parapetto,punto,1
nuovo,parapetto,1
parapetto,rapido,1
figura,parapetto,1
parapetto,secondo,1
infelice,parapetto,1
brutto,mattina,1
mattina,momento,1
colonna,mattina,1
davanti,mattina,1
mattina,vuoto,1
bettola,mattina,1
mattina,testa,1
chino,mattina,1
mattina,sguardo,1
mattina,torvo,1
dentro,mattina,1
casa,mattina,1
estate,mattina,1
finestra,mattina,1
mattina,rintronano,1
mattina,rotto,1
mattina,pezzo,1
alto,mattina,1
giovane,mattina,1
mattina,pergola,1
contento,mattina,1
buono,mattina,1
mattina,pizzo,1
bianco,mattina,1
grande,mattina,1
dama,mattina,1
mattina,ultimo,1
mattina,siepe,1
mattina,ostacolo,1
mattina,vedere,1
gabbia,mattina,1
mattina,picchiettato,1
mattina,rosso,1
giallo,mattina,1
mattina,pagina,1
mattina,triste,1
invisibile,mattina,1
mattina,vivente,1
attimo,mattina,1
mattina,punto,1
mattina,nuovo,1
mattina,rapido,1
figura,mattina,1
mattina,secondo,1
infelice,mattina,1
brutto,momento,1
brutto,colonna,1
brutto,davanti,1
brutto,vuoto,1
bettola,brutto,1
brutto,testa,1
brutto,chino,1
brutto,sguardo,1
brutto,torvo,1
brutto,dentro,1
brutto,casa,1
brutto,estate,1
brutto,finestra,1
brutto,rintronano,1
brutto,rotto,1
brutto,pezzo,1
alto,brutto,1
brutto,giovane,1
brutto,pergola,1
brutto,contento,1
brutto,buono,1
brutto,pizzo,1
bianco,brutto,1
brutto,grande,1
brutto,dama,1
brutto,ultimo,1
brutto,siepe,1
brutto,ostacolo,1
brutto,vedere,1
brutto,gabbia,1
brutto,picchiettato,1
brutto,rosso,1
brutto,giallo,1
brutto,pagina,1
brutto,triste,1
brutto,invisibile,1
brutto,vivente,1
attimo,brutto,1
brutto,punto,1
brutto,nuovo,1
brutto,rapido,1
brutto,figura,1
brutto,secondo,1
brutto,infelice,1
colonna,momento,1
davanti,momento,1
momento,vuoto,1
bettola,momento,1
momento,testa,2
chino,momento,1
momento,sguardo,3
momento,torvo,2
dentro,momento,1
casa,momento,1
estate,momento,2
finestra,momento,2
momento,rintronano,1
momento,rotto,1
momento,pezzo,1
alto,momento,1
giovane,momento,1
momento,pergola,1
contento,momento,1
buono,momento,1
momento,pizzo,1
bianco,momento,1
grande,momento,1
dama,momento,1
momento,ultimo,1
momento,siepe,1
momento,ostacolo,1
momento,vedere,3
gabbia,momento,1
momento,picchiettato,1
momento,rosso,1
giallo,momento,1
momento,pagina,1
momento,triste,1
invisibile,momento,1
momento,vivente,1
attimo,momento,1
momento,punto,1
momento,nuovo,2
momento,rapido,1
figura,momento,1
momento,secondo,2
infelice,momento,1
colonna,davanti,1
colonna,vuoto,1
bettola,colonna,1
colonna,testa,1
chino,colonna,1
colonna,sguardo,1
colonna,torvo,1
colonna,dentro,1
casa,colonna,1
colonna,estate,1
colonna,finestra,1
colonna,rintronano,1
colonna,rotto,1
colonna,pezzo,1
alto,colonna,1
colonna,giovane,1
colonna,pergola,1
colonna,contento,1
buono,colonna,1
colonna,pizzo,1
bianco,colonna,1
colonna,grande,1
colonna,dama,1
colonna,ultimo,1
colonna,siepe,1
colonna,ostacolo,1
colonna,vedere,1
colonna,gabbia,1
colonna,picchiettato,1
colonna,rosso,1
colonna,giallo,1
colonna,pagina,1
colonna,triste,1
colonna,invisibile,1
colonna,vivente,1
attimo,colonna,1
colonna,punto,1
colonna,nuovo,1
colonna,rapido,1
colonna,figura,1
colonna,secondo,1
colonna,infelice,1
davanti,vuoto,1
bettola,davanti,1
davanti,testa,1
chino,davanti,1
davanti,sguardo,1
davanti,torvo,1
davanti,dentro,1
casa,davanti,1
davanti,estate,1
davanti,finestra,1
davanti,rintronano,1
davanti,rotto,1
davanti,pezzo,1
alto,davanti,1
davanti,giovane,1
davanti,pergola,1
contento,davanti,1
buono,davanti,1
