Source,Target,Weight
imbandito,vita,1
posizione,vita,1
mestiere,vita,1
sottoterro,vita,1
fermo,vita,1
bottega,vita,1
scordato,vita,1
secco,vita,1
vita,vuoto,2
ridente,vita,1
carcassa,vita,1
diverso,vita,2
necropoli,vita,1
mantenuto,vita,1
vita,vivente,2
mano,vita,1
ufficio,vita,1
esteso,vita,1
ponderato,vita,1
sotterraneo,vita,1
gemello,vita,1
brusco,identico,1
brusco,sottoterra,1
brusco,modo,1
brusco,scheletro,1
brusco,giallo,1
brusco,occupazione,1
brusco,prima,1
brusco,momento,1
brusco,spensierato,1
brusco,tavola,1
brusco,imbandito,1
brusco,posizione,1
brusco,mestiere,1
brusco,sottoterro,1
brusco,mezzo,1
brusco,fermo,1
bottega,brusco,1
brusco,scordato,1
brusco,secco,1
brusco,vuoto,1
brusco,ridente,1
brusco,carcassa,1
brusco,diverso,1
brusco,necropoli,1
brusco,mantenuto,1
brusco,vivente,1
brusco,posto,1
brusco,stesso,1
brusco,mano,1
brusco,ufficio,1
brusco,esteso,1
brusco,ponderato,1
anno,brusco,1
brusco,sotterraneo,1
brusco,gemello,1
identico,sottoterra,1
identico,modo,1
identico,scheletro,1
giallo,identico,1
identico,occupazione,1
identico,prima,1
identico,momento,1
identico,spensierato,1
identico,tavola,1
identico,imbandito,1
identico,posizione,1
identico,mestiere,1
identico,sottoterro,1
identico,mezzo,1
fermo,identico,1
bottega,identico,1
identico,scordato,1
identico,secco,1
identico,vuoto,1
identico,ridente,1
carcassa,identico,1
diverso,identico,1
identico,necropoli,1
identico,mantenuto,1
identico,vivente,1
identico,posto,1
identico,stesso,1
