Source,Target,Weight
punto,rosone,2
rosone,vista,1
muro,rosone,1
fortezza,rosone,1
rosone,statua,2
cupola,rosone,2
guglia,rosone,1
giorno,rosone,2
rosone,vedere,1
rosone,sguardo,2
linea,rosone,1
rosone,zona,2
rosone,sole,1
ombra,rosone,1
porta,rosone,1
cunetta,rosone,1
piede,rosone,1
invisibile,rosone,1
rosone,spazio,1
percorso,rosone,1
rosone,vuoto,1
breve,rosone,1
rosone,tenda,1
rosone,sportello,1
passo,rosone,1
fuori,rosone,1
dentro,rosone,1
rosone,sepolto,1
portico,rosone,2
gaio,rosone,1
anno,rosone,1
largo,rosone,1
ricamato,rosone,1
luce,rosone,1
ora,rosone,1
cappero,rosone,1
pagina,rosone,1
bianco,blu,1
bianco,punto,2
bianco,vista,1
bianco,muro,1
bianco,fortezza,1
bianco,statua,2
bianco,cupola,2
bianco,guglia,1
bianco,giorno,2
bianco,vedere,1
bianco,sguardo,2
bianco,linea,1
bianco,zona,2
bianco,sole,1
bianco,ombra,1
bianco,porta,1
bianco,cunetta,1
bianco,piede,1
bianco,invisibile,1
bianco,spazio,1
bianco,percorso,1
bianco,vuoto,1
bianco,breve,1
bianco,tenda,1
bianco,sportello,1
bianco,passo,1
bianco,fuori,1
bianco,dentro,1
bianco,sepolto,1
bianco,portico,2
bianco,gaio,1
anno,bianco,1
bianco,largo,1
bianco,ricamato,1
bianco,luce,1
bianco,ora,1
bianco,cappero,1
bianco,pagina,1
blu,punto,1
blu,vista,1
blu,muro,1
blu,fortezza,1
blu,statua,1
blu,cupola,1
blu,guglia,1
blu,giorno,1
blu,vedere,1
blu,sguardo,1
blu,linea,1
blu,zona,1
blu,sole,1
blu,ombra,1
blu,porta,1
blu,cunetta,1
blu,piede,1
blu,invisibile,1
blu,spazio,1
blu,percorso,1
blu,vuoto,1
blu,breve,1
blu,tenda,1
blu,sportello,1
blu,passo,1
blu,fuori,1
blu,dentro,1
blu,sepolto,1
blu,portico,1
blu,gaio,1
anno,blu,1
blu,largo,1
blu,ricamato,1
blu,luce,1
blu,ora,1
blu,cappero,1
blu,pagina,1
punto,vista,1
muro,punto,1
fortezza,punto,1
punto,statua,2
cupola,punto,2
guglia,punto,1
punto,sguardo,2
linea,punto,1
punto,zona,2
punto,sole,1
porta,punto,1
cunetta,punto,1
piede,punto,1
invisibile,punto,1
punto,spazio,1
percorso,punto,1
punto,vuoto,1
breve,punto,1
punto,tenda,1
punto,sportello,1
passo,punto,1
fuori,punto,1
dentro,punto,1
punto,sepolto,1
portico,punto,2
gaio,punto,1
anno,punto,1
largo,punto,1
punto,ricamato,1
luce,punto,1
cappero,punto,1
pagina,punto,1
muro,vista,2
fortezza,vista,1
statua,vista,1
cupola,vista,1
guglia,vista,1
giorno,vista,1
vedere,vista,1
sguardo,vista,1
linea,vista,1
vista,zona,1
sole,vista,2
ombra,vista,2
porta,vista,2
cunetta,vista,1
piede,vista,1
invisibile,vista,1
spazio,vista,1
percorso,vista,1
vista,vuoto,1
breve,vista,1
tenda,vista,1
sportello,vista,1
passo,vista,2
fuori,vista,1
dentro,vista,1
sepolto,vista,1
portico,vista,1
gaio,vista,1
anno,vista,1
largo,vista,1
ricamato,vista,1
luce,vista,2
ora,vista,1
cappero,vista,1
pagina,vista,1
fortezza,muro,1
muro,statua,1
cupola,muro,1
guglia,muro,1
muro,vedere,1
linea,muro,1
muro,zona,1
muro,sole,2
muro,ombra,2
muro,porta,2
cunetta,muro,1
muro,piede,1
invisibile,muro,1
muro,spazio,1
muro,percorso,1
muro,vuoto,1
breve,muro,1
muro,tenda,1
muro,sportello,1
muro,passo,2
fuori,muro,1
dentro,muro,1
muro,sepolto,1
muro,portico,1
gaio,muro,1
anno,muro,1
largo,muro,1
muro,ricamato,1
luce,muro,2
muro,ora,1
cappero,muro,1
muro,pagina,1
fortezza,statua,1
cupola,fortezza,1
fortezza,guglia,1
fortezza,giorno,1
fortezza,vedere,1
fortezza,sguardo,1
fortezza,linea,1
fortezza,zona,1
fortezza,sole,1
fortezza,ombra,1
fortezza,porta,1
cunetta,fortezza,1
fortezza,piede,1
fortezza,invisibile,1
fortezza,spazio,1
fortezza,percorso,1
fortezza,vuoto,1
breve,fortezza,1
fortezza,tenda,1
fortezza,sportello,1
fortezza,passo,1
fortezza,fuori,1
dentro,fortezza,1
fortezza,sepolto,1
fortezza,portico,1
fortezza,gaio,1
anno,fortezza,1
fortezza,largo,1
fortezza,ricamato,1
fortezza,luce,1
fortezza,ora,1
cappero,fortezza,1
fortezza,pagina,1
cupola,statua,2
guglia,statua,1
giorno,statua,2
statua,vedere,1
sguardo,statua,2
linea,statua,1
