Source,Target,Weight
giorno,nuovo,2
giorno,paesaggio,1
finestra,giorno,1
giorno,sera,1
giorno,vita,3
esposizione,giorno,1
corso,giorno,1
giorno,grande,1
giorno,passaggio,2
giorno,molteplice,1
giorno,spazio,1
giorno,uguale,1
giorno,stesso,3
giorno,scena,1
cambiato,giorno,1
giorno,impero,1
giorno,identico,1
giorno,volubile,1
giorno,sacro,1
ambiguo,giorno,1
casa,mestiere,1
mestiere,vicino,1
mestiere,nuovo,1
mestiere,paesaggio,1
finestra,mestiere,1
mestiere,sera,1
mestiere,vita,3
esposizione,mestiere,1
corso,mestiere,1
grande,mestiere,1
mestiere,passaggio,1
mestiere,molteplice,1
mestiere,spazio,1
mestiere,uguale,2
mestiere,stesso,3
mestiere,scena,1
cambiato,mestiere,1
impero,mestiere,1
identico,mestiere,1
mestiere,volubile,1
mestiere,sacro,1
ambiguo,mestiere,1
casa,vicino,1
casa,nuovo,1
casa,paesaggio,1
casa,finestra,1
casa,sera,1
casa,vita,2
casa,esposizione,1
casa,corso,1
casa,grande,1
casa,passaggio,1
casa,molteplice,1
casa,spazio,1
casa,uguale,1
casa,stesso,1
casa,scena,1
cambiato,casa,1
casa,impero,1
casa,identico,1
casa,volubile,1
casa,sacro,1
ambiguo,casa,1
nuovo,vicino,1
paesaggio,vicino,1
finestra,vicino,1
sera,vicino,1
vicino,vita,1
esposizione,vicino,1
corso,vicino,1
grande,vicino,1
passaggio,vicino,1
molteplice,vicino,1
spazio,vicino,1
uguale,vicino,1
stesso,vicino,1
scena,vicino,1
cambiato,vicino,1
impero,vicino,1
identico,vicino,1
vicino,volubile,1
sacro,vicino,1
ambiguo,vicino,1
nuovo,paesaggio,1
finestra,nuovo,1
nuovo,sera,1
nuovo,vita,2
esposizione,nuovo,1
corso,nuovo,1
grande,nuovo,1
nuovo,passaggio,2
molteplice,nuovo,1
nuovo,spazio,1
nuovo,uguale,1
nuovo,stesso,2
nuovo,scena,1
cambiato,nuovo,1
impero,nuovo,1
